regulon	gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
SCENIC_z_activating_regulon	z	-0.134312084800375	9.34542967695348e-94	0.0180397361234232	FBgn0004050	FALSE	TRUE
SCENIC_Lmx1a_activating_regulon	Lmx1a	-0.135622045027814	1.42483006190883e-95	0.0183933390975265	FBgn0052105	FALSE	TRUE
SCENIC_CG9609_activating_regulon	CG9609	-0.135687872878496	1.15340883929425e-95	0.018411198846291	FBgn0030787	FALSE	TRUE
SCENIC_CG8089_activating_regulon	CG8089	-0.141232031466676	1.46807302501943e-103	0.0199464867122042	FBgn0033993	FALSE	TRUE
SCENIC_rib_activating_regulon	rib	-0.141398315068452	8.41187220961443e-104	0.0199934835041973	FBgn0003254	FALSE	TRUE
SCENIC_fkh_activating_regulon	fkh	-0.141548518041829	5.08361830380823e-104	0.0200359829598381	FBgn0000659	FALSE	TRUE
SCENIC_CG2712_activating_regulon	CG2712	-0.141899461829266	1.56388164406601e-104	0.0201354572674352	FBgn0024975	FALSE	TRUE
SCENIC_cas_activating_regulon	cas	-0.143619272272936	4.63736274062105e-107	0.0206264953682078	FBgn0004878	FALSE	TRUE
SCENIC_CG17361_activating_regulon	CG17361	-0.14704108829521	3.48732346102947e-112	0.0216210816470397	FBgn0036395	FALSE	TRUE
SCENIC_B-H1_activating_regulon	B-H1	-0.147269134760215	1.57239064413094e-112	0.0216881980530223	FBgn0011758	FALSE	TRUE
SCENIC_CG15011_activating_regulon	CG15011	-0.147728742502683	3.1453586469087e-113	0.0218237813614242	FBgn0035518	FALSE	TRUE
SCENIC_Awh_activating_regulon	Awh	-0.147912015167188	1.6532914798094e-113	0.0218779642308184	FBgn0013751	FALSE	TRUE
SCENIC_CG6765_activating_regulon	CG6765	-0.149139282003445	2.18079405361572e-115	0.0222425254365032	FBgn0035903	FALSE	TRUE
SCENIC_tio_activating_regulon	tio	-0.150068870995293	8.01764055832573e-117	0.0225206660418018	FBgn0028979	FALSE	TRUE
SCENIC_ase_activating_regulon	ase	-0.15170029526454	2.3116281605388e-119	0.0230129795833487	FBgn0000137	FALSE	TRUE
SCENIC_B-H2_activating_regulon	B-H2	-0.152964148341096	2.37901073155689e-121	0.0233980306777167	FBgn0004854	FALSE	TRUE
SCENIC_CG7368_activating_regulon	CG7368	-0.153216194718168	9.50543148059728e-122	0.0234752023239156	FBgn0036179	FALSE	TRUE
SCENIC_CG15696_activating_regulon	CG15696	-0.1540441895187	4.61624094060936e-123	0.0237296123244732	FBgn0038833	FALSE	TRUE
SCENIC_CG3995_activating_regulon	CG3995	-0.154086275996853	3.95655458347839e-123	0.0237425804505783	FBgn0038472	FALSE	TRUE
SCENIC_sage_activating_regulon	sage	-0.154536637858849	7.57650543060991e-124	0.0238815724407171	FBgn0037672	FALSE	TRUE
SCENIC_CG32006_activating_regulon	CG32006	-0.154641346696246	5.15532351590983e-124	0.0239139461080284	FBgn0052006	FALSE	TRUE
SCENIC_CG13617_activating_regulon	CG13617	-0.15658353112379	3.88363132601836e-127	0.0245184022191949	FBgn0039201	FALSE	TRUE
SCENIC_Hmg-2_activating_regulon	Hmg-2	-0.157891324128335	2.90621433611494e-129	0.024929670234999	FBgn0026582	FALSE	TRUE
SCENIC_MESR4_activating_regulon	MESR4	-0.159812517915652	2.02619302712271e-132	0.0255400408825405	FBgn0034240	FALSE	TRUE
SCENIC_CG6813_activating_regulon	CG6813	-0.160284892769881	3.34506731574566e-133	0.0256912468502523	FBgn0037923	FALSE	TRUE
SCENIC_ERR_activating_regulon	ERR	-0.160386758123473	2.26669595116354e-133	0.0257239121813576	FBgn0035849	FALSE	TRUE
SCENIC_aop_activating_regulon	aop	-0.161465191954634	3.62391299901913e-135	0.0260710082129468	FBgn0000097	FALSE	TRUE
SCENIC_CG4496_activating_regulon	CG4496	-0.161843270101252	8.4424096894247e-136	0.026193244077067	FBgn0031894	FALSE	TRUE
SCENIC_CG16863_activating_regulon	CG16863	-0.162078455446523	3.40487345396004e-136	0.0262694257199306	FBgn0028931	FALSE	TRUE
SCENIC_E2f1_activating_regulon	E2f1	-0.162578577385646	4.91452901478616e-137	0.0264317938247404	FBgn0011766	FALSE	TRUE
SCENIC_Dif_activating_regulon	Dif	-0.16453616398943	2.3709355115954e-140	0.0270721492603566	FBgn0011274	FALSE	TRUE
SCENIC_Dsp1_activating_regulon	Dsp1	-0.164640419682679	1.57440820775879e-140	0.0271064677932886	FBgn0278608	FALSE	TRUE
SCENIC_pnt_activating_regulon	pnt	-0.164772595982267	9.36542423657396e-141	0.0271500083867353	FBgn0003118	FALSE	TRUE
SCENIC_C15_activating_regulon	C15	-0.165164976365526	1.99855224646658e-141	0.0272794694178248	FBgn0004863	FALSE	TRUE
SCENIC_hth_activating_regulon	hth	-0.166122905573304	4.52881377016117e-143	0.0275968197561168	FBgn0001235	FALSE	TRUE
SCENIC_dar1_activating_regulon	dar1	-0.166225127830279	3.01912227426519e-143	0.0276307931221925	FBgn0263239	FALSE	TRUE
SCENIC_CG14860_activating_regulon	CG14860	-0.167121186812382	8.53698474321607e-145	0.027929491081579	FBgn0038273	FALSE	TRUE
SCENIC_lola_activating_regulon	lola	-0.167163171824705	7.21988730332201e-145	0.0279435260144957	FBgn0283521	FALSE	TRUE
SCENIC_zld_activating_regulon	zld	-0.169736949222886	2.2933531044321e-149	0.0288106319314925	FBgn0259789	FALSE	TRUE
SCENIC_tj_activating_regulon	tj	-0.169813365821039	1.68194685411796e-149	0.0288365792114702	FBgn0000964	FALSE	TRUE
SCENIC_unpg_activating_regulon	unpg	-0.171161098968935	6.9239875247832e-152	0.0292961218002536	FBgn0015561	FALSE	TRUE
SCENIC_SoxN_activating_regulon	SoxN	-0.171928872431503	2.96824378608561e-153	0.0295595371755681	FBgn0029123	FALSE	TRUE
SCENIC_ct_activating_regulon	ct	-0.171976165907453	2.44360091101156e-153	0.0295758016402279	FBgn0004198	FALSE	TRUE
SCENIC_sr_activating_regulon	sr	-0.172682613516286	1.32843788603725e-154	0.029819285010815	FBgn0003499	FALSE	TRUE
SCENIC_pnr_activating_regulon	pnr	-0.173631983085159	2.60091248827807e-156	0.0301480655500851	FBgn0003117	FALSE	TRUE
SCENIC_ara_activating_regulon	ara	-0.174276953042248	1.77403132907247e-157	0.0303724563616899	FBgn0015904	FALSE	TRUE
SCENIC_ey_activating_regulon	ey	-0.174607908435639	4.45435453665826e-158	0.0304879216882685	FBgn0005558	FALSE	TRUE
SCENIC_Ets21C_activating_regulon	Ets21C	-0.174708839191256	2.92085538305138e-158	0.030523178491556	FBgn0005660	FALSE	TRUE
SCENIC_dati_activating_regulon	dati	-0.174760951073145	2.34876161820204e-158	0.0305413900199901	FBgn0262636	FALSE	TRUE
SCENIC_H15_activating_regulon	H15	-0.175280483756709	2.66300648029517e-159	0.0307232479859858	FBgn0016660	FALSE	TRUE
SCENIC_CG12769_activating_regulon	CG12769	-0.175420149419879	1.48147842015085e-159	0.0307722288224928	FBgn0033252	FALSE	TRUE
SCENIC_cad_activating_regulon	cad	-0.177003458073135	1.85574099222744e-162	0.0313302241698479	FBgn0000251	FALSE	TRUE
SCENIC_trh_activating_regulon	trh	-0.177475776383816	2.49691609340496e-163	0.0314976512030384	FBgn0262139	FALSE	TRUE
SCENIC_Camta_activating_regulon	Camta	-0.177916810684218	3.81735121238313e-164	0.0316543915240438	FBgn0287478	FALSE	TRUE
SCENIC_Hr4_activating_regulon	Hr4	-0.178081736529442	1.88885336042197e-164	0.0317131048853414	FBgn0264562	FALSE	TRUE
SCENIC_CG30020_activating_regulon	CG30020	-0.180688908027213	2.54558703885339e-169	0.0326484814840666	FBgn0050020	FALSE	TRUE
SCENIC_Eip78C_activating_regulon	Eip78C	-0.181691184256215	3.26135019779192e-171	0.0330116864364257	FBgn0004865	FALSE	TRUE
SCENIC_CG17568_activating_regulon	CG17568	-0.181719638926373	2.8807764521392e-171	0.0330220271715314	FBgn0032763	FALSE	TRUE
SCENIC_ss_activating_regulon	ss	-0.182103070665971	5.4011176125212e-172	0.0331615283459757	FBgn0003513	FALSE	TRUE
SCENIC_CG2129_activating_regulon	CG2129	-0.182553174169587	7.53280383755027e-173	0.0333256613993917	FBgn0030008	FALSE	TRUE
SCENIC_CG14965_activating_regulon	CG14965	-0.183085343038648	7.28684241380185e-174	0.0335202428355795	FBgn0035414	FALSE	TRUE
SCENIC_dmrt93B_activating_regulon	dmrt93B	-0.184474415334703	1.58434182150356e-176	0.0340308099130804	FBgn0038851	FALSE	TRUE
SCENIC_CG1024_activating_regulon	CG1024	-0.184643294845624	7.49309756989692e-177	0.0340931463314482	FBgn0027514	FALSE	TRUE
SCENIC_Meics_activating_regulon	Meics	-0.184836587885183	3.17741632618257e-177	0.0341645642210371	FBgn0025874	FALSE	TRUE
SCENIC_scro_activating_regulon	scro	-0.18536699718985	3.0028222630861e-178	0.0343609236471818	FBgn0287186	FALSE	TRUE
SCENIC_Gsc_activating_regulon	Gsc	-0.187251335072012	6.4913369936025e-182	0.0350630624862508	FBgn0010323	FALSE	TRUE
SCENIC_Dlip3_activating_regulon	Dlip3	-0.188542133472451	1.89986768387359e-184	0.0355481360943434	FBgn0040465	FALSE	TRUE
SCENIC_Rx_activating_regulon	Rx	-0.189463363154584	2.87810988833962e-186	0.0358963659778458	FBgn0020617	FALSE	TRUE
SCENIC_CG8924_activating_regulon	CG8924	-0.189792327344939	6.41257426616618e-187	0.0360211275190086	FBgn0030710	FALSE	TRUE
SCENIC_OdsH_activating_regulon	OdsH	-0.191584477634968	1.71120233400091e-190	0.0367046120706634	FBgn0026058	FALSE	TRUE
SCENIC_fd102C_activating_regulon	fd102C	-0.192390003887671	4.12335635325569e-192	0.0370139135958979	FBgn0039937	FALSE	TRUE
SCENIC_jumu_activating_regulon	jumu	-0.193123360671551	1.36716686968334e-193	0.0372966324370741	FBgn0015396	FALSE	TRUE
SCENIC_HLH4C_activating_regulon	HLH4C	-0.193556624586566	1.8152538743131e-194	0.0374641669213449	FBgn0011277	FALSE	TRUE
SCENIC_ftz-f1_activating_regulon	ftz-f1	-0.194086087395827	1.52927685445066e-195	0.0376694093206205	FBgn0001078	FALSE	TRUE
SCENIC_Hr38_activating_regulon	Hr38	-0.194706948770146	8.32787204424855e-197	0.0379107958993803	FBgn0014859	FALSE	TRUE
SCENIC_Abd-B_activating_regulon	Abd-B	-0.1955066549438	1.93234161777805e-198	0.0382228521273141	FBgn0000015	FALSE	TRUE
SCENIC_fuss_activating_regulon	fuss	-0.196496834500864	1.78788515719692e-200	0.0386110059688601	FBgn0039932	FALSE	TRUE
SCENIC_ind_activating_regulon	ind	-0.197237411117192	5.29684726061115e-202	0.0389025963442124	FBgn0025776	FALSE	TRUE
SCENIC_Hr83_activating_regulon	Hr83	-0.198085749929988	9.24026589905084e-204	0.0392379643253257	FBgn0037436	FALSE	TRUE
SCENIC_bsh_activating_regulon	bsh	-0.198946832249503	1.48801023086235e-205	0.0395798420621119	FBgn0000529	FALSE	TRUE
SCENIC_Ubx_activating_regulon	Ubx	-0.201403866127134	1.02320230593315e-210	0.0405635172909566	FBgn0003944	FALSE	TRUE
SCENIC_gsb_activating_regulon	gsb	-0.201974578933298	6.32387556613065e-212	0.0407937305352829	FBgn0001148	FALSE	TRUE
SCENIC_gt_activating_regulon	gt	-0.202863979351466	8.11934471076593e-214	0.0411537941183121	FBgn0001150	FALSE	TRUE
SCENIC_sim_activating_regulon	sim	-0.203202532165047	1.53873474430849e-214	0.041291269078287	FBgn0004666	FALSE	TRUE
SCENIC_CG2889_activating_regulon	CG2889	-0.205508522185374	1.70684103660902e-219	0.0422337526908163	FBgn0030206	FALSE	TRUE
SCENIC_pros_activating_regulon	pros	-0.205786037075304	4.28344748256372e-220	0.0423478930551582	FBgn0004595	FALSE	TRUE
SCENIC_Hr3_activating_regulon	Hr3	-0.206340122074612	2.6940430260169e-221	0.0425762459777657	FBgn0000448	FALSE	TRUE
SCENIC_nerfin-1_activating_regulon	nerfin-1	-0.206458827379354	1.48787465847899e-221	0.042625247402858	FBgn0028999	FALSE	TRUE
SCENIC_Hr51_activating_regulon	Hr51	-0.207598509782722	4.88507013614413e-224	0.0430971412640069	FBgn0034012	FALSE	TRUE
SCENIC_pb_activating_regulon	pb	-0.208125064057669	3.4382166904916e-225	0.0433160422890087	FBgn0051481	FALSE	TRUE
SCENIC_bab2_activating_regulon	bab2	-0.209043939976326	3.29197102473284e-227	0.0436993688408258	FBgn0025525	FALSE	TRUE
SCENIC_erm_activating_regulon	erm	-0.210502573508067	1.96228499383641e-230	0.044311333453519	FBgn0031375	FALSE	TRUE
SCENIC_bi_activating_regulon	bi	-0.211565805181335	8.44878267384648e-233	0.0447600899220264	FBgn0000179	FALSE	TRUE
SCENIC_sens-2_activating_regulon	sens-2	-0.212537765077774	5.65641105471248e-235	0.0451723015842549	FBgn0051632	FALSE	TRUE
SCENIC_Optix_activating_regulon	Optix	-0.212803965082756	1.42941332292024e-235	0.0452855275549429	FBgn0025360	FALSE	TRUE
SCENIC_br_activating_regulon	br	-0.213621340729788	2.06902088846975e-237	0.0456340772151921	FBgn0283451	FALSE	TRUE
SCENIC_grn_activating_regulon	grn	-0.214025896096774	2.52647265969605e-238	0.045807084200027	FBgn0001138	FALSE	TRUE
SCENIC_Sox21b_activating_regulon	Sox21b	-0.214706935607165	7.25860649330744e-240	0.0460990681978191	FBgn0042630	FALSE	TRUE
SCENIC_tup_activating_regulon	tup	-0.216439179903827	8.23023584788029e-244	0.0468459185974412	FBgn0003896	FALSE	TRUE
SCENIC_toy_activating_regulon	toy	-0.219431323832116	1.04329227364093e-250	0.0481501058787151	FBgn0019650	FALSE	TRUE
SCENIC_ham_activating_regulon	ham	-0.219646376790709	3.30136086390204e-251	0.048244530837286	FBgn0045852	FALSE	TRUE
SCENIC_pdm2_activating_regulon	pdm2	-0.219917773633713	7.71412831590572e-252	0.0483638271600089	FBgn0004394	FALSE	TRUE
SCENIC_chn_activating_regulon	chn	-0.220610804331159	1.86661855911682e-253	0.048669126987641	FBgn0015371	FALSE	TRUE
SCENIC_Drgx_activating_regulon	Drgx	-0.220812411152319	6.30715269191569e-254	0.0487581209189009	FBgn0085369	FALSE	TRUE
SCENIC_fd59A_activating_regulon	fd59A	-0.220819008824067	6.08701517600398e-254	0.0487610346580433	FBgn0004896	FALSE	TRUE
SCENIC_NfI_activating_regulon	NfI	-0.221774979116819	3.49508504789468e-256	0.0491841413622653	FBgn0042696	FALSE	TRUE
SCENIC_Eip74EF_activating_regulon	Eip74EF	-0.221934968078102	1.47020021276516e-256	0.0492551300558279	FBgn0000567	FALSE	TRUE
SCENIC_pho_activating_regulon	pho	-0.222105070202045	5.85052344625842e-257	0.0493306622094554	FBgn0002521	FALSE	TRUE
SCENIC_CG4854_activating_regulon	CG4854	-0.222386834999113	1.26932323038091e-257	0.0494559043809229	FBgn0038766	FALSE	TRUE
SCENIC_jim_activating_regulon	jim	-0.22361414116872	1.59277252926566e-260	0.0500032841306243	FBgn0027339	FALSE	TRUE
SCENIC_CG6791_activating_regulon	CG6791	-0.223760130356788	7.17554511036224e-261	0.050068595937287	FBgn0037918	FALSE	TRUE
SCENIC_mirr_activating_regulon	mirr	-0.224444816794376	1.6919624083583e-262	0.0503754757858609	FBgn0014343	FALSE	TRUE
SCENIC_CG13894_activating_regulon	CG13894	-0.224462075246077	1.53920803487219e-262	0.0503832232237755	FBgn0035157	FALSE	TRUE
SCENIC_MTA1-like_activating_regulon	MTA1-like	-0.224661749118163	5.14764196988299e-263	0.0504729015168325	FBgn0027951	FALSE	TRUE
SCENIC_bun_activating_regulon	bun	-0.224702413205596	4.11790012803306e-263	0.0504911745004184	FBgn0259176	FALSE	TRUE
SCENIC_ewg_activating_regulon	ewg	-0.225201238460903	2.65478823383497e-264	0.0507155978043245	FBgn0005427	FALSE	TRUE
SCENIC_CG4424_activating_regulon	CG4424	-0.226436616136463	2.90228438034964e-267	0.0512735411273318	FBgn0038765	FALSE	TRUE
SCENIC_Kr_activating_regulon	Kr	-0.226472336651185	2.38148989287471e-267	0.0512897192682476	FBgn0001325	FALSE	TRUE
SCENIC_sima_activating_regulon	sima	-0.226796214063246	3.95721803487599e-268	0.0514365227134216	FBgn0266411	FALSE	TRUE
SCENIC_Eip75B_activating_regulon	Eip75B	-0.227701696649255	2.58029170650754e-270	0.0518480626569495	FBgn0000568	FALSE	TRUE
SCENIC_Lim3_activating_regulon	Lim3	-0.228278503592674	1.03347263134388e-271	0.0521110752025107	FBgn0002023	FALSE	TRUE
SCENIC_kn_activating_regulon	kn	-0.229269833886559	4.01374794447091e-274	0.0525646567303706	FBgn0001319	FALSE	TRUE
SCENIC_Fer2_activating_regulon	Fer2	-0.229511621461022	1.03229922237584e-274	0.0526755843856674	FBgn0038402	FALSE	TRUE
SCENIC_Hr39_activating_regulon	Hr39	-0.23066141133255	1.5845572221975e-277	0.0532046866779238	FBgn0261239	FALSE	TRUE
SCENIC_dac_activating_regulon	dac	-0.231966490255487	9.705913922134e-281	0.053808452601449	FBgn0005677	FALSE	TRUE
SCENIC_Ets65A_activating_regulon	Ets65A	-0.232543797056651	3.62559233781361e-282	0.054076617549525	FBgn0005658	FALSE	TRUE
SCENIC_RunxB_activating_regulon	RunxB	-0.234040287384929	6.92182540342861e-286	0.0547748561192202	FBgn0259162	FALSE	TRUE
SCENIC_ab_activating_regulon	ab	-0.23497366050701	3.21431768738543e-288	0.0552126211320638	FBgn0264442	FALSE	TRUE
SCENIC_amos_activating_regulon	amos	-0.235390290005501	2.89938643187523e-289	0.0554085886288739	FBgn0003270	FALSE	TRUE
SCENIC_Six4_activating_regulon	Six4	-0.235523751030359	1.34025950382298e-289	0.0554714372994105	FBgn0027364	FALSE	TRUE
SCENIC_CG15436_activating_regulon	CG15436	-0.235766542324465	3.28853592530186e-290	0.0555858624796338	FBgn0031610	FALSE	TRUE
SCENIC_fru_activating_regulon	fru	-0.235919984817736	1.35209432522146e-290	0.0556582392364008	FBgn0004652	FALSE	TRUE
SCENIC_dimm_activating_regulon	dimm	-0.236148385285571	3.59691321471483e-291	0.0557660598729822	FBgn0023091	FALSE	TRUE
SCENIC_run_activating_regulon	run	-0.236739766725902	1.15887109203916e-292	0.0560457171494344	FBgn0003300	FALSE	TRUE
SCENIC_onecut_activating_regulon	onecut	-0.237425965400713	2.12674859784358e-294	0.0563710890464606	FBgn0028996	FALSE	TRUE
SCENIC_l(3)neo38_activating_regulon	l(3)neo38	-0.238324820523322	1.10866680154577e-296	0.0567987200774734	FBgn0265276	FALSE	TRUE
SCENIC_mamo_activating_regulon	mamo	-0.238872570367768	4.45544210266144e-298	0.0570601048741044	FBgn0267033	FALSE	TRUE
SCENIC_CrebA_activating_regulon	CrebA	-0.239450974151834	1.48240109981955e-299	0.0573367690222622	FBgn0004396	FALSE	TRUE
SCENIC_Sp1_activating_regulon	Sp1	-0.242923548613996	1.93020833857265e-308	0.0590118504712166	FBgn0020378	FALSE	TRUE
SCENIC_bab1_activating_regulon	bab1	-0.244090165255266	1.11327964227321e-308	0.059580008774343	FBgn0004870	FALSE	TRUE
SCENIC_CG43347_activating_regulon	CG43347	-0.24562124955453	1.11253700068345e-308	0.0603297982327289	FBgn0263072	FALSE	TRUE
SCENIC_chinmo_activating_regulon	chinmo	-0.246284707800332	1.11253693052548e-308	0.0606561572962949	FBgn0086758	FALSE	TRUE
SCENIC_otp_activating_regulon	otp	-0.246526956159335	1.11253692954491e-308	0.0607755401131865	FBgn0015524	FALSE	TRUE
SCENIC_CG43689_activating_regulon	CG43689	-0.246602384436191	1.11253692943763e-308	0.0608127360096147	FBgn0263772	FALSE	TRUE
SCENIC_Sox102F_activating_regulon	Sox102F	-0.247635022495881	1.11253692925394e-308	0.0613231043665356	FBgn0039938	FALSE	TRUE
SCENIC_Ets96B_activating_regulon	Ets96B	-0.24837836140541	1.1125369292536e-308	0.0616918104144365	FBgn0039225	FALSE	TRUE
SCENIC_acj6_activating_regulon	acj6	-0.249040993408293	0	0.0620214163977896	FBgn0000028	FALSE	TRUE
SCENIC_Rfx_activating_regulon	Rfx	-0.251257786923473	0	0.0631304754896812	FBgn0020379	FALSE	TRUE
SCENIC_tsh_activating_regulon	tsh	-0.251470092460511	0	0.0632372074020979	FBgn0003866	FALSE	TRUE
SCENIC_fs(1)h_activating_regulon	fs(1)h	-0.25174526909529	0	0.0633756805118601	FBgn0004656	FALSE	TRUE
SCENIC_CG16779_activating_regulon	CG16779	-0.252508247825252	0	0.0637604152197787	FBgn0037698	FALSE	TRUE
SCENIC_RunxA_activating_regulon	RunxA	-0.253082317075516	0	0.0640506592163122	FBgn0083981	FALSE	TRUE
SCENIC_CG18265_activating_regulon	CG18265	-0.253319095961423	0	0.0641705643787125	FBgn0036725	FALSE	TRUE
SCENIC_hang_activating_regulon	hang	-0.255830577531483	0	0.0654492844000919	FBgn0026575	FALSE	TRUE
SCENIC_Sox21a_activating_regulon	Sox21a	-0.261756560904903	0	0.0685164971767624	FBgn0036411	FALSE	TRUE
SCENIC_Thd1_activating_regulon	Thd1	-0.262621469831759	0	0.0689700364165933	FBgn0026869	FALSE	TRUE
SCENIC_slou_activating_regulon	slou	-0.263091709028601	0	0.0692172473595899	FBgn0002941	FALSE	TRUE
SCENIC_pan_activating_regulon	pan	-0.263127430853255	0	0.0692360448674343	FBgn0085432	FALSE	TRUE
SCENIC_nerfin-2_activating_regulon	nerfin-2	-0.266529770923142	0	0.0710381187883426	FBgn0041105	FALSE	TRUE
SCENIC_zfh2_activating_regulon	zfh2	-0.26818483667585	0	0.0719231066228524	FBgn0004607	FALSE	TRUE
SCENIC_CG9650_activating_regulon	CG9650	-0.269826981584754	0	0.0728065999911393	FBgn0029939	FALSE	TRUE
SCENIC_rn_activating_regulon	rn	-0.269942518125449	0	0.0728689630919084	FBgn0267337	FALSE	TRUE
SCENIC_CG3726_activating_regulon	CG3726	-0.269967315914984	0	0.0728823516623408	FBgn0029824	FALSE	TRUE
SCENIC_FoxP_activating_regulon	FoxP	-0.270674159067289	0	0.0732645003867842	FBgn0262477	FALSE	TRUE
SCENIC_dan_activating_regulon	dan	-0.271404534094267	0	0.073660421126926	FBgn0039286	FALSE	TRUE
SCENIC_CG18011_activating_regulon	CG18011	-0.271452952556967	0	0.0736867054518949	FBgn0033491	FALSE	TRUE
SCENIC_TfAP-2_activating_regulon	TfAP-2	-0.27171749214834	0	0.0738303955393834	FBgn0261953	FALSE	TRUE
SCENIC_Mad_activating_regulon	Mad	-0.273234026207865	0	0.0746568330777603	FBgn0011648	FALSE	TRUE
SCENIC_CG32532_activating_regulon	CG32532	-0.27468444424261	0	0.0754515439088716	FBgn0052532	FALSE	TRUE
SCENIC_Mef2_activating_regulon	Mef2	-0.275188298253915	0	0.0757285994958855	FBgn0011656	FALSE	TRUE
SCENIC_psq_activating_regulon	psq	-0.281500419835966	0	0.0792424863678249	FBgn0263102	FALSE	TRUE
SCENIC_Ptx1_activating_regulon	Ptx1	-0.285996753916125	0	0.0817941432505604	FBgn0020912	FALSE	TRUE
SCENIC_E(bx)_activating_regulon	E(bx)	-0.286334464486374	0	0.0819874255526986	FBgn0000541	FALSE	TRUE
SCENIC_CG12071_activating_regulon	CG12071	-0.286617152609829	0	0.0821493921701662	FBgn0039808	FALSE	TRUE
SCENIC_CG17803_activating_regulon	CG17803	-0.286691795094194	0	0.0821921853743314	FBgn0038547	FALSE	TRUE
SCENIC_CG31224_activating_regulon	CG31224	-0.293031096591501	0	0.0858672235696173	FBgn0051224	FALSE	TRUE
SCENIC_Lim1_activating_regulon	Lim1	-0.298123320485442	0	0.0888775142172655	FBgn0026411	FALSE	TRUE
SCENIC_cic_activating_regulon	cic	-0.30688671212432	0	0.094179454078475	FBgn0262582	FALSE	TRUE
SCENIC_lov_activating_regulon	lov	-0.308136193055277	0	0.0949479134705987	FBgn0266129	FALSE	TRUE
SCENIC_EcR_activating_regulon	EcR	-0.309236200251797	0	0.0956270275461693	FBgn0000546	FALSE	TRUE
SCENIC_Mnt_activating_regulon	Mnt	-0.309340999396625	0	0.0956918539077028	FBgn0023215	FALSE	TRUE
SCENIC_BuGZ_activating_regulon	BuGZ	-0.314634860302231	0	0.0989950953174045	FBgn0032600	FALSE	TRUE
SCENIC_pdm3_activating_regulon	pdm3	-0.315443625630133	0	0.0995046809506832	FBgn0261588	FALSE	TRUE
SCENIC_Snoo_activating_regulon	Snoo	-0.319905755228179	0	0.102339692228112	FBgn0085450	FALSE	TRUE
SCENIC_ush_activating_regulon	ush	-0.333324621455059	0	0.111105303268158	FBgn0003963	FALSE	TRUE
SCENIC_NK7.1_activating_regulon	NK7.1	-0.334879899507027	0	0.112144547093837	FBgn0024321	FALSE	TRUE
SCENIC_cg_activating_regulon	cg	-0.344082027555256	0	0.118392441686536	FBgn0000289	FALSE	TRUE
SCENIC_luna_activating_regulon	luna	-0.358809523377307	0	0.12874427406625	FBgn0040765	FALSE	TRUE
SCENIC_BtbVII_activating_regulon	BtbVII	-0.377700409352303	0	0.142657599224897	FBgn0263108	FALSE	TRUE
SCENIC_NFAT_activating_regulon	NFAT	-0.387254708645852	0	0.149966209368384	FBgn0030505	FALSE	TRUE
SCENIC_Atf6_activating_regulon	Atf6	-0.402841097360382	0	0.162280949722517	FBgn0033010	FALSE	TRUE
SCENIC_jing_activating_regulon	jing	-0.409061617228134	0	0.167331406689296	FBgn0086655	FALSE	TRUE
SCENIC_tai_activating_regulon	tai	-0.436409067686273	0	0.190452874358802	FBgn0041092	FALSE	TRUE
SCENIC_lilli_activating_regulon	lilli	-0.451420597871585	0	0.203780556182739	FBgn0041111	FALSE	TRUE
SCENIC_gce_activating_regulon	gce	-0.469995692708203	0	0.220895951164264	FBgn0261703	FALSE	TRUE
